Sample P15 P19 P26 P28 P6 P5 P9 P22 P21 P23 P4 P14 P3 P18 P16 P20 P17 P24 P11 P27 P8 P10 P7 P2 P13 P12 P25 QC1 QC2 QC3 QC4 QC5 QC6 blank
CalcMWRT A2 IBE2 IBE1 ENT ENT ENT A1 IBE1 IBE2 IBE1 ENT A2 ENT IBE2 A2 IBE2 IBE2 IBE1 A1 ENT A1 A1 A1 ENT A2 A2 IBE1 QC QC QC QC QC QC QC
410.16898/0.559 617606.64684522 1863552.01960754 1059688.09711404 1452805.96890402 1512590.39174502 1920832.21012395 1139476.93814841 997759.377623047 565119.360073506 1562435.84636772 2339674.62945639 1105419.66271537 1955409.62113839 1964428.8104007 857963.584289974 462090.142300585 1622793.12826278 1290661.09532402 1120938.95419848 1858558.19158836 826294.460507504 730689.695974886 700256.669649008 30433.4361110726 1198990.59809958 706424.540337072 1070849.96809133 1063722.77420928 973605.694973375 925023.293147852 984502.498488999 1048471.26604404 980565.4633816 410523.798182089
198.06454/7.238 1289810.56337822 1266202.39719213 1728393.99446974 1496983.90646074 1488390.12564738 1330771.40233325 1390636.04532943 1387304.63316342 1797265.22234047 1048161.42615226 1231646.58374436 973522.218398147 1350642.92029987 1221314.27255544 1265324.53269582 1121192.133907 1325630.93182485 1189018.70465552 1575787.74259736 1860329.50916478 1156054.03106738 1508125.56392576 897810.213365208 2250875.46123417 1354831.0204517 1359371.11209348 1085388.24326908 1406479.4313672 1418790.69406801 1307121.54207246 1335943.53187507 1258981.55117511 1482700.15968929 6391.58033023236
344.02806/7.425 27070.9141077872 558969.308164955 1842371.23844223 519382.134041853 342774.659616867 324219.87959136 101219.498616758 1075480.76099637 1287396.24199417 186477.700182051 202428.512840002 17585.6769862597 2204251.51002623 322730.926539838 105663.133738974 600568.426858799 286846.828661768 290093.685187698 59855.5742173855 804182.911021442 58239.8390452035 119962.600364565 33233.4759244378 600646.85097756 82741.6117700288 129563.561874497 559224.207287454 390089.36449515 365748.664407873 363549.217530778 363127.094915561 373067.163920335 377459.039468349 8963.37491175402
607.38637/1.731 1262046.79116957 1331971.96089186 1265793.44928031 1220918.00508459 1082129.80960244 1036418.78753841 937600.09501788 1131523.0236198 458157.572551638 909401.953034947 1271026.80597603 1108120.79901422 1349678.29301692 907948.09625203 1459233.68992111 709704.477163342 862236.819780216 1178665.3620456 1316266.47487462 1193599.06760182 1615936.15132875 1696983.65229437 1274618.74720445 1419991.01988517 1337213.77407836 1881448.72107573 771655.946677687 1260338.69856386 1148852.96418689 1232628.74714468 1166634.95161663 1179733.97522759 1230710.48424702 8007.71026344402
181.03805/0.933 2205638.24338977 89090.8589187767 57804.7583989031 35062.36054391 58597.0087292534 32861.2673379082 1990492.30143576 56265.689476511 57248.7823938714 55874.5674757387 38335.4803366821 1715108.00174029 69036.8363559442 29300.5983456137 1326018.1269186 33076.6998834405 32259.276679435 63412.2830911303 1030650.90654442 76600.7068562737 1501948.31831917 1936347.28762562 1440084.42759551 106841.160360777 1130184.98617954 1451164.06127138 84697.9521043371 675842.585458817 682798.465326894 636653.743868886 609384.485435005 634978.616923661 695181.702387829 4394.36893259107
161.0693/4.582 1930548.54175185 898095.455027439 1374415.32881258 514455.430787644 627709.332992159 489235.368506027 1652015.31801523 1466482.0518494 821960.537899609 1707382.13709242 595290.75704758 1330667.37624331 619264.635792162 1274530.76295188 1444664.98264032 845175.14581318 988221.541868433 1345046.6060279 1265946.28250385 332241.647044276 1207813.98506198 1373674.43579093 1099412.24477335 484431.487984698 1198152.64142785 1138321.78050486 1004507.23826478 1523160.5006027 1458181.2572451 1342926.77204173 1224132.0878126 1285647.34668717 1539780.5201608 6027.00417997354
188.10531/0.607 2119679.9939197 440065.896969709 426169.665593767 832987.557480139 2130723.0160845 374201.300798241 589849.59432735 250635.122700823 314842.953352641 359724.00106934 673389.841392181 1130987.89018358 1020112.90542019 393983.409864763 761980.004340459 301969.776023179 213693.316774202 253474.674959948 522332.597136401 681211.177480186 907011.984077883 255208.887894765 1243058.24081262 621965.418208471 1383387.78431447 608871.6768223 364333.858042471 351313.237296174 259352.093221123 353000.365143259 287942.775860254 318150.983520976 316137.678097536 312411.606892865
317.96195/6.602 148027.496351292 249105.741205181 1141056.98105797 178351.285936602 612003.218010454 176367.090736541 897656.736121262 257943.833782188 2010523.00631709 189232.613499596 418189.068973891 221929.106938887 159275.456579669 413845.309746112 194815.731429405 281844.344787346 327389.323576631 115240.699247777 2079374.79367935 736220.903980264 119265.887780077 691912.446578456 354148.69942299 1165981.62099569 253798.912702345 1445409.94603593 606742.590832625 450791.472420486 400764.320065187 405983.661741257 375739.542198382 482530.905927154 396764.619959501 2649.01211197419
434.12255/2.948 865751.113184825 793463.541189168 1073223.42048487 624545.327135179 786261.895159464 578139.817711052 965861.039180705 537645.102648335 573468.776644501 525249.707733057 460123.383774666 1215590.70855899 514237.720667264 463420.329660377 1099924.21387786 492591.266127709 505604.801219549 591236.936471502 676578.797574765 287420.386050164 453145.127138883 621814.518353048 1035543.40582514 625160.221426368 1121300.6179246 1699208.68624876 342965.401869415 762959.528854006 790569.541942923 739789.419946159 733697.937904356 737302.448444354 787130.695249042 9113.47316251481
681.62887/0.52 385967.86680267 1241352.29360208 1006236.75538578 1163378.12202984 731101.80450389 879032.008793821 467347.574443683 1008545.1594027 874243.49777564 773496.270784091 1268749.65792567 448219.723589725 1223895.62200781 1120328.33152797 695877.681445488 768060.367259719 1231675.75808941 911932.801382079 603661.544637383 967979.527804789 915414.139413746 667805.113850952 220675.570293488 1852420.84516532 550856.106549355 1003604.17113103 913607.071866106 1022705.95482335 1032103.23216368 806396.799960977 764203.625694821 913491.166999118 1047839.56583029 13211.0280747133
186.0896/1.355 995403.605673221 890550.455513587 1101419.69409302 885541.405360692 1048226.89489745 802489.936476954 1091294.70502848 954510.46887948 1178865.65074958 906687.53313168 984422.210177984 1013924.10216273 1132392.07397923 990973.8001253 1030304.13473826 736143.916121195 941175.05585795 986219.690364741 1032838.2760299 1094453.97690813 1817050.88077588 1056681.41634877 756483.309425103 986692.553848308 943911.856213556 992698.004910765 921812.573855213 973535.862387022 1054271.16309361 1027192.81163447 931173.479331327 937101.401071792 1060506.37590682 292428.536075921
287.98589/5.186 551149.901896456 561157.144334863 698576.325632961 553442.481029202 486053.872235427 565319.925969754 706601.000365379 714086.213569579 1013473.38788381 273215.131253686 434622.991981615 425168.952308114 1058708.3163851 454906.182565624 565492.823963004 637895.554858732 365261.975098917 541441.750568658 768157.647566504 1468694.72729958 809214.137848035 785246.958664845 585090.931511563 1711615.37948868 747856.956642594 825323.333873754 834147.030689868 703718.470251824 694517.56907727 636498.507397261 871057.831229113 800886.609986493 616746.776154903 6628.956368848
364.26212/1.466 134397.562859256 187455.388618955 897929.17068446 107468.951207867 259408.73043339 81632.1152755739 99422.1949512529 75774.9331161951 139290.885057362 1414041.49492769 76556.4497739306 163789.387877531 31913.168597585 31240.9822850387 485314.976630093 617717.246857204 844874.5075999 141616.744726019 1701221.07773555 247341.070659859 165532.086658076 364391.130943099 457767.538097238 214893.396922044 1299989.14043061 223730.953021801 223257.845644682 457107.656272073 432222.298797813 430838.865218584 385237.957077668 393102.91661689 466001.779773968 10080.480799518
110.03703/0.535 949631.075088752 2128079.75209114 1976674.62137948 1813566.35759486 620331.747384247 1467113.49861415 1102969.431258 1166502.34682044 706963.123677546 774022.248254577 413657.11138798 1213253.23219473 1006464.52470481 1471463.80737117 454110.123272213 620691.953282482 377954.601713456 519091.341601583 300350.940456312 501457.666203719 1176513.9431949 355176.630514409 802355.878713835 746920.919373372 252513.147865735 792464.001802029 1150796.53271888 923864.384564268 897685.977519267 831240.580862807 1032240.34691919 820478.944870142 924019.124776162 22676.5986448698
248.03592/0.59 1558002.54966652 294095.655147971 234386.453111603 302077.454786759 319884.96067991 209590.678589218 1160463.24952859 195060.411190796 109785.129075187 87874.0559677483 291311.173836672 811396.514028108 125098.401186597 174999.76773953 1008169.45141984 151543.757461271 381110.367001056 90897.3381011367 496939.66180933 274867.36677612 765614.457775431 582448.06637322 597081.870372895 223758.508191229 1123491.85545149 1435666.2538222 117540.902849297 588123.20652836 654956.886860066 490594.78187142 501792.245619107 486389.411029286 641590.921748259 7542.30289574714
183.84801/1.227 1678770.63856244 1178821.82974017 1241364.60832082 1317426.74041069 1602021.19369897 1376111.77097823 1275761.13322651 1329538.9446244 1394762.19890796 1203414.82212133 948003.955901609 1215419.50777992 1249025.35227359 1338155.65633947 1390592.69632734 1025302.38765368 1298321.81996759 1216235.65630749 1092209.01809126 1739383.4869045 1213186.74612738 1271723.79489229 1095342.15415204 1491734.28231032 1319608.63090459 1080035.39483715 1189043.7038394 1365488.82159903 1411862.91999554 1277327.92628505 1352062.0402568 1206574.07883544 1452718.83578213 9610.8141886311
242.15231/0.618 249073.038955671 422482.830179996 363840.422352662 407122.848902505 919589.707841803 372061.450337315 441263.911236749 352990.997456254 346269.004786044 327802.51580848 474266.463777236 475392.812679679 1784231.03244612 629749.570731877 301394.148100446 415264.865635608 144551.797437017 417155.889276003 310698.352660771 2257933.8841858 903524.600450465 560019.569210087 314955.533356866 775002.704465216 420244.605137879 635437.339089765 653318.341362061 270810.246550648 338239.529158465 387546.090321429 128280.488733631 253682.157063845 350957.516751159 145103.534213234
204.04035/1.301 1594180.6908659 1276864.31943325 1408549.65731469 1176827.26931226 1759863.74816831 1241069.04290843 1771429.62570364 1355148.82230765 1388922.51496037 1415496.14264352 1629241.203064 1640550.2655827 1489057.03704751 1560389.34937968 1155907.69919011 336945.909983781 966523.011434022 1056435.6071688 1142617.87021242 1331229.0181289 1632622.90457056 1458698.13929067 1125205.57881886 166115.958514283 1105841.20009973 1128741.37488202 924481.863413054 1156092.25696717 1161277.64368359 1122257.75004863 1138129.36292529 1103677.90890712 1175577.3546239 24799.2700452424
222.16254/0.736 2099889.21665579 306057.783605697 162952.577311407 264180.082664524 606091.927225639 257372.428076867 540204.847258818 135918.829044486 90905.9498818939 201694.152593519 218159.024655476 1393150.87343558 297139.105470342 74027.4876644601 935864.779886103 87599.5299831799 18532.0245813307 202532.388180549 734077.28269137 1219148.8787126 536349.297099603 1139734.15111764 206328.807359279 191386.667053379 958468.840890516 477732.036453018 143184.31490017 480798.869010391 474921.041249359 469275.087627433 413497.074385649 410749.457953729 511703.022392665 12872.0832015366
206.04302/0.819 11075.8214114015 7443.15357487775 7597.50566613137 7889.507863011 721936.280823091 7426.21496152873 8625.67739324224 23157.5465773941 10901.4267046654 852501.735940101 476593.290594216 600511.427036807 1758096.99521677 173607.018740829 630712.404328854 44848.0797009227 6623.66353635815 681937.906791379 331463.94466875 606446.523727954 412689.840929643 1408401.14892411 72329.4149211106 699175.470301798 214671.413864586 449660.412918447 809036.510107884 801685.181039912 807460.106356861 764965.213860734 789148.570239081 734554.183360844 826813.343429056 5629.25718356354
212.0802/0.966 879324.705588924 39115.1842162168 197694.128762233 55884.6965972222 46267.9873754957 44690.5696255867 575165.201966098 159624.636540957 27210.7519226679 254099.817641234 28047.950291079 513977.596832489 49586.9164612337 23041.5682457332 515440.282648492 24417.09620861 83947.5316733061 268833.23815845 1535559.84821466 43918.5515384058 508194.271913869 589804.019220627 501613.023793854 55472.4040288351 849686.819380741 632893.332769561 238552.49906121 369987.087966525 378053.179413014 336781.374752696 333319.946338338 334352.674500229 379490.251437909 6124.12273828844
494.34407/0.522 1617554.60460694 1284598.48706822 1002231.99613539 935084.789114765 850456.720057028 969699.532886269 620973.186645903 982856.502575824 710234.856902244 965718.094281052 1316974.47372987 1070479.15371419 1380007.48732515 600286.904774243 1187569.48027259 836011.796007542 1070523.00530554 833275.598502288 1200810.11572447 1022977.3481213 978411.12703064 1146407.79942678 1138653.1543622 1297484.5052442 1101710.32144659 1425811.51624875 519061.08221517 1153342.17241791 966648.764713375 1090386.57077944 968845.985932893 1042551.95096875 1084843.28572528 13295.876409127
311.12241/3.185 143656.042453803 66082.4001491651 259232.052153936 32783.271707037 27345.6816750793 37455.8058271005 122539.113138401 73290.9268515002 115563.897448366 128239.357709582 14067.9198763384 110701.580099191 166250.755978716 53953.3453646107 128977.186837069 52681.9806531277 99626.1856567294 49479.1497369757 164218.045958432 40194.8490523245 192491.771737528 228644.223137475 95197.7927451389 28386.4237537008 255121.188414876 431114.699093426 118069.499265016 200513.155385402 195887.057439215 184472.389124861 132398.267480016 165003.990719434 222288.322357137 5576.65967101829
228.0752/1.181 164552.710630289 1194871.9521616 1687366.70790024 1052834.59015691 990457.592918427 905057.44633482 127121.603241411 1270271.37209394 1197818.21507172 1267132.85793068 917129.651364859 140312.368091441 854158.422749642 1236824.86952149 154379.809789566 1014233.1407848 1547328.88143345 1058028.34235333 215025.157846344 825756.908963239 139849.329729754 113330.562196292 76539.4053608468 709199.7692103 113641.912161757 102746.268891128 797303.764293496 883388.317598522 838654.728386897 790098.644811887 740585.243639619 749015.187962645 895837.742850062 5413.9379327501
226.0152/7.895 1033606.74731909 871235.600712093 1802776.5790205 927990.044067516 1018212.72567077 864590.70312553 1752684.50274426 905203.423616554 1223410.62972782 900662.23796646 870535.63867945 1454240.80445985 942160.573957215 822699.860556037 1306783.7404172 865330.0395783 928674.641912072 755800.838529617 1028945.55078966 1348789.54589901 873949.228976467 1244235.26802957 730471.668937536 1150674.59025016 941671.773608901 1060446.09789114 953908.067950107 1092957.28437899 1093345.07253179 1025574.1506424 1018747.63442809 1055029.6936751 1099563.27501703 26831.9285105567
160.11043/1.461 1085386.19768144 798985.260109523 1099237.10336383 1043076.06842781 776231.354783167 895765.064727141 776894.273444194 675293.445101931 1726732.30004061 409448.949355336 524917.237681734 578709.313388995 1116642.25272379 826707.501549887 618952.657410379 520339.795564273 564026.996207528 417253.885347876 763249.504905515 936573.719748621 822665.691522725 693160.32790645 305596.465138843 879463.466242634 610815.319537477 679756.367464694 460481.618672243 802979.822556743 711204.258823209 673252.348026574 616076.672523263 618300.61189819 804671.221625034 186266.511269682
