CalcMWRT species CalcMW RTmin P15 P19 P26 P28 P6 P5 P9 P22 P21 P23 P4 P14 P3 P18 P16 P20 P17 P24 P11 P27 P8 P10 P7 P2 P1 P13 P12 P25 blank QC1 QC2 QC3 QC4 QC5 QC6 QC7 PR_P15 PR_P19 PR_P26 PR_P28 PR_P6 PR_P5 PR_P9 PR_P22 PR_P21 PR_P23 PR_P4 PR_P14 PR_P3 PR_P18 PR_P16 PR_P20 PR_P17 PR_P24 PR_P11 PR_P27 PR_P8 PR_P10 PR_P7 PR_P2 PR_P1 PR_P13 PR_P12 PR_P25 PR_blank PR_QC1 PR_QC2 PR_QC3 PR_QC4 PR_QC5 PR_QC6 PR_QC7
239.22498/9.669 N-Hydroxycyclopentadecanimine 239.22498 9.669 1303126.87393536 5325861.83400429 696217.601687551 6896645.37952923 2388377.77632364 6565526.19402489 2167593.4528852 691274.482594283 1387470.14946312 910081.902818265 657437.776616065 2671606.5247566 785792.766850982 898183.764609032 2798933.48004019 678822.18992628 976057.965774555 676440.032954545 3712126.12228568 903777.710936557 744674.759624393 3854090.04521524 3338206.46043039 779036.614205388 668406.53589164 1036092.55249344 581314.078421161 694354.181248821 694966.3345419 1901759.56039328 1882361.28290039 1870502.26259273 1824087.70565215 1889300.69668908 1906320.65469226 1868585.42986325 8.6 9.5 6.1 9.5 9.1 9.5 9.1 5.5 7.5 6.1 3.9 9.1 5 6.6 9.1 5.5 8 6.1 9.5 7.2 6.1 9.5 9.5 6.1 6.1 8 5.5 6.1 5 7.5 8 8.6 8 8.6 8.6 8.6
597.37982/14.202 597.37982/14.202 597.37982 14.202 4535442.85964942 4229796.72817909 3962602.70204055 3090458.15209016 2737219.85603955 3205214.54523174 3626615.83043691 2552076.72151337 2190373.3973415 2455753.81487628 3672729.06886558 3840561.72774073 4425898.72545906 3476276.31440225 4356384.54859071 2792133.63648394 2833055.66196875 2770883.87936663 3382377.36838065 2420730.89075996 4152017.96322673 4081394.77739712 6131232.8589265 4097434.25103451 1636346.16593284 2911893.06653758 6509582.49111244 2180680.67400383 13943.683199898 3969754.32274573 3993225.93561576 3777256.04432187 3865222.81608791 3905952.29647944 3945871.00553995 3948514.34350336 8.9 8.9 8.9 7 6.4 8.6 8.4 8 7 7.5 8.9 8.4 8.9 8.9 7.8 7.5 7.5 5.9 8.4 7.5 8.9 6.7 8.4 8.4 7 8 8.4 7.5 NA 8.4 8.4 8.4 8.9 8.9 8.9 6.7
433.9486/0.952 433.9486/0.952 433.9486 0.952 3083892.36021663 2710123.0683829 4425375.84615017 4151954.47432685 5122027.62683438 4179934.77958575 3939203.05029201 4124583.4220003 5043571.35490849 1940841.78420609 4103879.92196039 2404233.65731724 5113758.75429742 4278245.97827579 3513316.99797279 4264812.47216725 4388675.70097641 2983327.10796244 5298856.76621536 6690197.27625563 3246457.27142162 4160077.97097013 1892529.69420003 853917.789037949 5835798.29737143 4105959.81470935 4863125.182543 3728460.93721999 3701.54023652141 4198031.44941695 4636778.97388902 4843064.43264199 3915861.60299483 4584492.4401551 4829484.27826182 4138867.95723724 NA NA NA NA NA NA 8.4 8.4 8.4 NA NA 7.5 NA NA NA NA NA NA NA NA NA NA NA 6.1 NA NA NA NA NA 8.4 NA NA NA NA NA NA
266.13662/3.28 1,3-Dimethyl-7-(3-methylbutyl)-7,9-dihydro-1H-purine-2,6,8(3H)-trione 266.13662 3.28 2162309.5696237 989589.541218065 3314149.14085748 1887754.67168943 2828705.1370287 1790184.29954192 1780388.24300613 3452725.47392832 5474795.35866367 1221574.18157864 1816692.69504446 934700.573481329 1835554.77615174 1620691.20403594 1688415.79571684 2187970.51860237 768567.183379996 1184051.73867087 3360838.22706392 2872627.2051672 1257799.51305811 2171159.97555133 1165704.26593885 6674464.68760818 20230.7075944784 1774583.32981154 2192229.83352333 1168931.17104598 9262.6317138411 2164493.24180543 2097658.59753751 2182401.51334671 2012916.37517091 2247648.45070131 2176602.44091359 2059481.82988046 7.5 7 8.9 7 8.6 8.6 8.6 8.9 8.4 7.5 8 7.7 8 8.6 7.5 8 7.7 7 8.9 7.5 8.6 8.6 8 9.5 NA 8.6 8 7 NA 9.1 8 8 8.6 8.6 9.1 8
346.23579/8.037 "Sorbitan monolaurate" 346.23579 8.037 251243.063231184 1114178.23528809 1230185.74330232 739926.939496179 1179404.45572387 687563.079601149 843262.164769069 1822047.74125716 1112497.26261645 1574108.44879672 484394.515043987 456414.376022056 1142579.42117541 1082188.99590542 821563.764476925 1827495.67817011 2356865.16004659 1131765.2656405 460145.862207553 361324.983507607 1551856.66633504 1284111.01301712 1557037.98184296 1510409.32062304 6578078.43265413 722896.757431897 1136368.13963099 1109186.06694534 6644.30785227857 1428427.64058127 1361290.04121388 1365850.9009119 1356713.37667143 1348451.62127458 1385966.96414171 1412754.17359566 6.3 9.1 8 7.2 9.1 8.3 7.7 9.1 8.6 8.6 6.1 7.2 9.1 8.6 7.7 9.1 8.6 9.1 6.6 7.4 8.6 9.1 9.1 8.6 9.5 8.8 8 8.6 NA 8.6 9.1 9.1 8.6 8.6 8 9.1
426.0242/0.945 "Isobutyl {4-[(4-bromophenyl)sulfamoyl]phenyl}carbamate" 426.0242 0.945 4882407.26318845 5712932.09343222 4683036.78204579 5893799.9832556 6340250.17469244 5276848.00165856 5330993.14356196 5161566.9349252 4366629.47537656 4981562.86419797 5534087.92657481 5617665.00361125 5355899.38125508 6275966.32793569 6188228.5669017 6532931.53006834 6446876.7031003 6070759.43007214 6137640.89668871 3564234.00184536 6108033.3022187 5611272.26797678 5510005.67332018 3321093.44554258 5002937.42090452 6464236.92536763 6481200.94777951 5762488.48543827 3654.51186723288 5866188.1703899 5781343.80459736 5315438.23323094 5519247.51791649 5552227.24053327 5599268.72468025 5956376.45725911 8.4 8.4 7.8 8.4 8.4 8.4 8.4 8.4 6.2 8.4 8.4 8.9 8.4 7.8 7.8 8.4 8.4 8.4 8.9 5.7 8.4 8.4 8.4 6.4 7.8 8.9 8.9 8.4 NA 8.4 7.8 7.8 8.4 8.4 8.4 7.8
71.07352/0.88 methallylamine 71.07352 0.88 1925195.38872848 2915929.44998994 5917559.6264602 2963773.05213028 2593230.04047644 2759240.28270991 3033751.91713163 6213878.11818859 5284898.31564239 4654719.6101715 2470127.13645013 1587415.53553979 3735821.76715422 3386044.55503569 1892701.84440167 3760716.18635646 4542461.4347179 4291760.50823678 2276069.78299784 3564779.2154031 1915016.0244609 3049806.34537712 1724981.01095679 4153628.03962101 6397994.29394402 2660894.38707168 3091447.21220214 4672319.7891988 186851.241282218 3512803.82656163 3275654.33170684 3526459.19064996 3515276.42262917 3355220.45468792 3557290.48102477 3331434.26091153 NA 7.5 8.9 NA 8 7 NA 8.9 8.9 8.9 8 NA 7.8 9.5 NA 7.3 8.4 NA 8 7.8 NA 7.5 NA 8.4 8.9 7 8.6 6.7 NA NA 8 7.8 8.9 8.4 8.9 8.9
111.10477/0.862 1-Allylpyrrolidine 111.10477 0.862 2234366.71753146 3008671.84263091 5733196.46277295 3332851.21339639 2272282.79331049 3289764.79158325 3818765.87724547 6667016.90320749 5497424.60223139 3929463.36193494 2809847.87716511 1393022.00192032 5321801.28216934 2696352.96925402 2147491.3718648 4061263.90831403 3499965.32155006 3497847.91529255 2579027.29996809 4570605.06146477 2262346.33263885 4181758.42790896 1918547.96354207 4969460.10205051 5010273.3235837 2408461.97349041 3806290.06757946 5184996.17649943 8861.05744373074 3705056.01429384 3574025.63595849 3663534.82163199 3650415.77746584 3565112.65819056 3679911.63161698 3650687.73018663 5.9 8 8.4 7.5 7 7.5 7.8 8.9 8.9 7.3 8 6.4 8.4 7 6.4 8.4 8.4 8.4 5.9 6.7 7.5 7.3 8 8.9 8.9 7.5 8.4 8.4 NA 7.3 8.4 7.3 7.3 8.9 8.9 NA
309.90586/0.957 309.90586/0.957 309.90586 0.957 3762569.88717601 4040110.34513774 3641681.68446192 2776311.42944429 3067575.66842434 3001280.17429052 3220085.29527422 4872532.2785014 812045.426518919 4752719.41592731 3891148.11796079 6139771.32280506 2275006.88738449 5438471.831089 5152911.99829784 5338390.13404407 5898568.74848769 4393812.64670813 2695366.26429103 1792806.15202918 4079763.84150513 3341162.18410877 7092285.09776884 582449.98890801 3253985.46429521 3474487.51254329 3647561.46457633 3830141.81033346 5421.87403282668 4171362.42727894 2672910.52648659 2898594.83672889 3187692.99985324 3366332.38659543 3298303.38904871 3413403.49180484 8.9 8.4 6.2 8.6 8.9 8 8.4 7.8 NA 8.4 8.9 8.4 7.5 7.3 7.8 7.8 7.3 8.4 8 7 7.8 8 8.4 NA 3.7 8 8 8.4 NA 7.3 8 8.6 8 8 8 8
236.1624/4.582 1,2,3,4,5-Undecanepentol 236.1624 4.582 2506135.21463391 2528513.818925 3901203.21703932 3263982.95623555 3383299.42804959 3084282.01816447 2978001.14725894 3419360.20091653 2796108.67633542 2021499.78550941 3115118.16563762 1973423.30706722 4047046.97629193 2476373.17723117 2823260.22188862 2682624.81363833 1897282.80368507 1995399.28678142 3621936.7943102 3632316.70619237 2098010.24269258 3008389.84166973 1852602.16098825 6554568.67156424 671728.410856114 2516485.41215545 3761562.4823363 2021098.19369977 1211002.39948709 2812586.61702741 2784310.41948194 2848787.45845823 2816368.12409004 2790653.33260968 2792835.20455646 2867854.9464025702 7 6.4 8.4 7 NA NA 7 7.3 7 6.4 7 NA 6.7 7 7 7.5 NA NA 6.7 7.8 6.4 7.5 NA 7.8 NA 7 7.8 NA NA 6.4 NA 6.4 NA 6.4 6.4 NA
222.11037/2.683 2,3,6-Tri-O-methylhexose 222.11037 2.683 1979301.1573617 890157.721546608 3212589.93709707 1599904.77072446 2814953.75056803 1729840.27185998 1590815.3120508 3526608.44215493 5293473.83125357 1063709.09456653 1713785.26726167 924647.963969586 1741014.34698388 1595084.00300136 1328314.75027761 2002874.92766923 726865.197879319 853244.950741708 3317383.12402926 2755467.92175567 1243768.7440554 2055374.02750316 882157.830518488 6547904.7916017 11980.3169167729 1398268.23983448 1924959.45071187 1050827.4792035 9321.78166204143 1995790.80597513 1961738.79319188 2019101.82990047 2033727.45573768 1775920.55413318 2035005.11350118 2041240.59745852 7.5 4.5 7 NA 8 7 7.5 7.8 8.4 7.5 7 6.6 7 4.2 4.8 8 5 4.5 8.4 8 5.9 8 6.6 8.4 NA 5.9 8 6.4 NA 6.4 7.5 7.5 7 5.9 7.5 7
415.26057/12.909 415.26057/12.909 415.26057 12.909 1436149.89885657 1832250.17498253 1180304.85735791 2036699.44241976 1950904.86637945 2003178.35367339 1921664.72615098 1212666.14987891 6789532.44321283 1232750.29753408 1182616.6633926 1504998.15167224 1223621.11085453 1386892.55054449 1544350.9640497 1295495.38705716 5975652.87517288 1334454.69891448 1568856.69433226 1424277.15717509 1276030.87283025 3963341.26585435 1610541.89857773 1425232.52119002 1206561.4723453 1412950.02985324 1292300.72208469 1272446.76563553 882722.776476728 1981280.31587804 1898095.15515533 2020559.76045117 1943675.09922861 1900002.64624385 1990067.96536737 1950870.47717098 8.6 6.4 5.9 7 7.5 6.4 8 7 8.9 8 7 5.9 7.5 7.5 7 4.8 8.9 5.9 7 6.4 5.3 8.9 6.4 7.5 4.2 7 7.5 6.4 5.5 8 8 7 8 7 7 7.5
269.18389/3.277 "[Similar to: NP-005406; ?Mass: -310.1106 Da]" 269.18389 3.277 2650847.74601347 1453609.22678356 3838663.46014536 2601771.11946984 3258844.02044887 2561646.29186952 2398420.30791867 3558503.66669274 5358444.6921659 1627194.11100904 2297393.82793964 1390855.92239151 2020107.02009119 1752825.73422061 2202120.46293607 2673517.58470535 1104846.27265655 1379483.24891484 3762354.10372829 3319287.7215401502 1758678.66255034 3157808.70165285 1592201.95358584 6462973.92896197 32907.8101964463 2318514.43519506 2961634.58777684 1408882.71688635 13213.5306123334 2476024.38453193 2508884.52624379 2514152.43326124 2555114.887356 2502397.70742439 2582470.08844631 2412926.73230973 8.6 7.5 9.5 8.6 9.1 8 8 9.5 8.9 8 8 8 8.6 7 8.6 8.6 7.5 8 8.9 8.9 8 8 8 8.9 NA 8 8 7.5 NA 7.5 8.6 8.6 8.6 8.6 8.6 8
230.05805/0.909 Visnagin 230.05805 0.909 6522165.58614776 3394477.89825922 3194139.97319637 3241767.49036882 3255274.61910752 3343178.05965555 5406973.36296912 3578069.20570406 3250665.6716266 3006145.86538017 3453368.09904454 5943810.45685781 3051414.37873553 2782240.48830498 5678698.45612301 2606291.45240572 1928834.21408537 3675758.29338177 4547014.53235143 2574115.10135722 5437598.02663825 5147506.21158547 6005660.70547297 3687928.3383864 3111769.92756264 4819945.7988909 4738808.73978654 2828858.47792989 2512.64899292741 3897335.90954756 4082981.53259363 4080746.54607006 3799750.72468831 3947137.79532832 4086845.57508989 3956031.90758295 8.9 8.9 8.6 8.6 8.6 8.9 8.9 8.9 8.6 8.6 8.9 8.9 8.6 8.6 8.9 8.6 8.6 8.9 8.9 8.6 9.5 8.9 8.9 8.9 8.6 8.9 8.9 8.6 NA 8.9 8.9 8.9 8.9 8.9 8.9 8.9
343.27256/10.702 "1,2-dihydroxyheptadec-16-yn-4-yl acetate" 343.27256 10.702 1107342.28104334 1259607.91924118 830199.835725669 1605873.41155665 4068558.02706204 1586184.54490659 589164.519483437 1016432.35564882 654439.571516339 1613339.3457408 1225669.36064651 408737.634432045 2831424.77448257 557670.329853037 665260.358262084 570617.446577286 778352.098875884 1361073.53808656 459066.762424052 6384411.24121302 821836.999493039 626489.674627372 286843.333039176 1518036.7377699 1077537.72071199 516157.233055723 2233408.29073998 1391304.77246148 8445.5280869948 1302013.68603977 1320655.75859674 1331341.23883693 1284953.93249082 1305455.27458859 1330328.36432978 1304772.81936089 8.6 8.6 7.2 8.6 9.5 8.6 6.1 8 7.2 8.6 8.6 6.1 9.1 6.6 6.6 7.7 6.6 8.6 5.5 9.5 7.2 6.6 5.2 8 7 6.6 9.1 8.6 NA 8 8.6 9.1 8 8.6 9.1 7.5
342.1469/13.694 "Dipropyleneglycol dibenzoate" 342.1469 13.694 5550752.22302068 5648920.40296255 6099403.63352335 5806058.79512273 5897221.64141617 6208818.20981855 6041918.2129346 5407866.33466208 6524722.70677351 6151468.0030215 5570623.48615904 5965591.81188119 5593355.48739351 5885277.83860521 5933120.26489713 5598758.05018276 5498017.43440341 5638117.18409464 5414630.63881032 5552026.95006486 5518507.61384333 6261596.69753989 5839883.96126407 5315553.17235977 6188069.80844481 5434029.10222819 5378228.51062994 5374524.63875602 334023.687469918 5802165.78143191 5364180.43061006 5386702.59211859 6090322.61107286 5744712.58975379 5714414.65816349 5317084.70792377 6.2 6.7 7.8 7.8 7.3 6.7 6.2 6.2 7.3 7.8 6.7 5.7 5.7 5.7 4.6 7.3 5.1 7.3 6.2 7.8 5.1 7.8 5.7 5.1 7.3 6.7 7.3 5.7 NA 5.7 6.7 6.2 6.2 6.7 6.2 7.3
222.14675/3.701 Tetraglyme 222.14675 3.701 2337341.49233772 2132586.878054 3742895.54216162 2930990.14219139 3502494.35550263 2834417.95460265 2451781.88831565 3321275.46285361 4967948.0051383 1741984.82525463 2560465.46133363 1693769.9526824 3188353.87319615 2301375.29198263 2504199.06555778 2840532.92314442 1360769.5380278 1730105.20858899 3479277.76112764 3616828.4888755 1931122.59732485 3001497.12497855 1434861.56728406 6218405.63455823 201968.266331311 2308492.3279912 3047498.28228011 1485027.8015417 22850.1305294745 2546046.04905071 2515898.64508196 2438059.72791806 2618261.05702273 2526250.38197864 2505846.26545676 2515145.73487101 8.6 7.5 8.4 8 8.9 8 8 8.6 9.5 7.5 8 7 8 7 7.5 8.6 7.5 8 8.4 8.9 8 8 7 9.5 NA 8 8.6 8 NA 8.6 8.6 8.6 8 7.5 8 8
431.2553/5.431 431.2553/5.431 431.2553 5.431 7831.60994456738 7114.86425446092 7359.51692338612 7108.44747020394 7444.8451830726 7198.48565722297 7627.93803312549 7508.27113391775 8420.17987247499 7475.73350752879 7550.7753919698 7427.72640579717 7443.46856042177 13103.7871178141 7530.32749935133 7327.85441147331 6320390.1527044 7329.0677999444 8057.79986006061 8172.25235615337 7741.49451482949 7748.71296438547 7919.33871833541 8530.41081528578 7555.98845417141 7917.29291761613 7801.48980108384 3002334.63499832 6000.26122571569 368902.913214023 333414.413155015 315289.345319125 341237.607508877 320319.650510736 356860.882838717 345733.549783644 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.5 NA NA NA NA NA NA NA NA NA NA 8.6 NA 7.4 7.4 6.3 7.4 7.9 4.7 5.8
155.06951/0.986 HISTIDINE 155.06951 0.986 2937135.50028776 6173851.11636993 5239159.82590263 4965190.9221391 5547884.62340243 4278022.39539224 2445084.44150398 5404260.95841178 2517706.93961906 4546138.91919964 4303181.20783142 2171140.60839564 3451318.23745051 5131065.22060926 2846952.15070472 4354570.52240608 5546110.06748149 4623411.69287615 2858155.58300885 3078945.06891355 2914714.33550585 2487659.30331218 3121783.43835813 3664917.94734181 4155320.27454568 2351677.79221114 2412644.06242217 5765097.86186009 33346.7021440568 4391120.82118612 3663776.03730046 3693665.18994165 4262029.92100438 3578186.59123633 4047551.87811879 4088486.40012085 7.5 8.4 8.4 7.3 6.2 7.8 8 8.4 7.5 6.7 NA 4.8 8.4 NA NA 7.8 6.7 NA 5.9 5.9 8 8.6 8 6.7 7.8 7.5 7.5 NA NA 7.8 8.4 8.4 8.4 6.7 8.4 4.6
367.27249/10.617 Tetrahydrocorticosterone 367.27249 10.617 1494628.54165191 1238438.53168026 1481345.00504612 1632710.38889875 3845348.59370869 1502091.70746725 668535.074886741 1293685.15825406 638252.975343018 2744253.21727809 1610550.99558768 491970.297570306 3117097.9673235 748251.784109382 608366.254776613 694528.845971204 886963.593952816 1650245.23469458 492625.29716385 6125897.184415 616958.451086316 520440.924176737 426938.672912592 1689199.47695811 1041097.11201468 432724.432704244 1432559.30835112 1930062.44995593 7808.09504136665 1432479.26999546 1476860.85433185 1439370.3126837 1394643.46847705 1451786.66257029 1447555.80477411 1454161.58726022 8.6 8 8.6 8.6 9.5 8 7.2 7.5 7.2 8.6 8.6 7.7 9.1 7.7 7.2 8.3 7.7 8 8.3 8.9 7.7 7.7 6.1 8.6 7.5 6.1 8 8.6 NA 8 9.1 8.6 8.6 8 8 8
469.9881/0.943 469.9881/0.943 469.9881 0.943 4407753.53343544 4876291.57099661 2108607.2299763 2864397.78971416 2791861.33169826 2936480.24848875 3171955.84905314 3524511.56407629 955409.609576713 5736091.21917763 3976382.59205457 4960387.47363417 1637079.56847614 4121787.26739494 3667878.79156386 3677377.91192994 3898189.41015061 4460832.82995955 2395630.29209041 659652.383400905 4138026.43293893 3100852.13434411 6089883.42366467 332478.03189221 1880319.37510227 3027662.21157614 2906346.69066133 3635664.94388565 4377.26258154644 3103481.68156698 2915166.85756216 3142851.89561617 3032439.27230703 3039932.00774434 3058594.27110186 3016982.87393483 8.4 8.4 7.5 8 8 8 5.9 8.4 7.2 8.4 8.4 8.9 7.5 8.4 8.4 7.3 8.4 7.8 5.3 NA 8.4 8 8.4 2 5.9 7 8 7.8 NA 8 7.5 6.4 8 5.9 7 8
487.31815/14.722 487.31815/14.722 487.31815 14.722 407348.631548538 1919371.15785485 135958.572866328 3849325.53876149 1897225.89988974 4022396.99955726 2827565.79986251 129898.613910784 5171464.39757153 117300.657211697 211187.085435436 1677050.75531717 139601.324869286 1580715.05603032 1426057.04587591 189143.405017071 6009939.4939407 870838.795391239 1888823.46512797 287469.511911856 104127.499337618 3456552.23467919 1890497.73049456 173703.130962908 105191.366357556 174263.062514885 160877.017927036 598229.654619797 51582.0920763001 1648050.38954673 1430603.36883518 1763071.16355002 1740437.23520799 1688603.04752507 1504728.99986032 1623654.94319021 NA 5.9 NA 7.3 4.8 8.4 6.4 NA 7.3 NA NA 5.9 NA 8 8 NA 9.5 NA 8.6 NA NA 8.4 4.8 NA NA NA NA 1.7 NA 5.9 4.8 3.7 5.3 6.4 6.4 3.2
509.38483/15.313 "Lyso-PAF C-18" 509.38483 15.313 3899371.31466566 5044696.87633283 5752114.2007871 4631747.78952601 3632203.30024488 4517745.80639988 3278149.25316799 5546189.2754515 3309841.47987436 4062465.55580059 4142801.15581846 3800563.82300149 6083091.47343292 5059880.47680158 4021718.97209544 4786593.30603777 5940850.42383299 4817291.19482993 3665687.9198477 2269337.28815257 4394299.99528347 3046843.85531143 4240284.05808457 4415946.89174778 2518688.41255474 3161040.00939682 4833592.72689077 3692323.83055774 22569.6192051787 4485229.53086872 4770544.79158118 4433638.91312834 4455569.33046346 4613307.67384896 4565393.00241795 4587641.19613043 6.2 7.3 7.3 6.7 6.2 7.3 7 7.8 5.9 8.4 7.8 6.2 7.8 7.3 7.8 7.8 8.4 7.8 7.3 4.8 7.3 5.9 7.3 6.7 4.8 5.9 7.3 7.8 NA 6.7 7.8 6.7 7.3 7.8 7.3 7.8
299.19452/2.995 "Methyl (E)-N~2~-[(dimethylamino)methylene]-N~5~-{[(E)-(dimethylamino)methylene]carbamoyl}ornithinate" 299.19452 2.995 3120314.28646884 2178590.37599903 4934396.61691813 3430492.29614377 3453085.86252917 3205122.33305975 2630258.93508663 4648126.72021724 5361076.96859338 3039451.63227029 4042837.82692945 2907097.96447835 3034296.91903373 2631337.52720127 3482405.46937051 3331013.61687496 3034469.00282135 2317859.69017659 4094761.76842496 4211989.25308502 2291026.70534331 3237039.32875276 2236966.85153079 5336208.18287947 1243851.83346232 2268083.62244595 2685627.2583261 5986820.08735168 1009359.12483777 3277689.50117063 3347619.80228523 3352129.20897394 3303985.19713853 3384467.84813652 3246771.92589921 3357720.3533975 8.6 8.6 9.5 8.4 8.9 8.6 9.1 9.5 9.5 8.6 9.5 8 8.6 8 8.9 8.4 8.6 8 8.9 8.9 8 8.6 8.6 9.5 5.9 7.5 8 8.9 NA 8.6 9.5 8.4 8.9 8.4 8.6 9.5
314.25722/8 "[Similar to: 8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one; ?Mass: 38.1574 Da]" 314.25722 8 754592.94090292 1204390.36031215 667917.190584062 1175290.79602866 970726.347542685 1196224.2407533 1330899.63052168 632982.048533017 696171.163949409 627108.133898762 608027.819582895 988126.453321884 604942.732123515 654829.881801999 971850.020796815 632890.058395259 645998.821264789 675250.059422946 821483.987634329 634837.716303654 641121.401429106 6034249.97394076 660279.218067623 701524.203504185 614731.021877468 932210.98957055 695231.759357617 577821.220518861 566604.946893893 967077.966218793 929233.330993927 977212.800027625 979178.785511658 952887.341967974 909249.180404031 997188.277423439 7.2 8 6.1 8 7 8.6 8 6.1 6.1 7.2 6.1 8 7.7 6.1 7.5 7.2 6.1 5.5 6.6 5.5 7.7 9.5 7.2 6.1 5.5 6.6 6.1 6.1 7.2 8 8.3 8.6 8 7.7 7.7 7.5
255.18354/11.005 "Methyl 6-(2-hydroxyheptyl)-1,2,3,6-tetrahydro-2-pyridinecarboxylate" 255.18354 11.005 4121403.94256734 4809709.49981292 3997085.38002723 3441709.10282377 5306684.02182793 4929669.04340434 4940333.65726148 4488973.93543554 3522332.96530635 5624884.52978172 5823764.83552061 5983038.92537297 5120685.38215599 5558467.20718448 4161371.89842938 1140751.41257115 3805129.34529615 4978079.03174715 4153014.37275093 3926303.83490395 4175753.13843977 3769932.33550536 3674297.46819721 81746.0291829219 3648890.57421649 3500814.51212651 3255343.25186062 3345719.56752066 261085.258544526 3586176.60853141 3469275.50607216 3743567.36256613 3528504.79820472 3682659.36666882 3723184.77210171 3374262.84507156 6.7 6.7 8.4 7.3 5.7 7.3 6.7 7.8 6.7 6.7 6.7 7.3 8.4 NA 8.4 4.8 7.3 6.7 7.3 NA 6.2 7.3 7.3 NA NA 6.7 7.5 7.8 3 6.7 6.7 6.7 NA 6.2 7.3 8.9
283.16319/3.28 Cadralazine 283.16319 3.28 2279265.26120909 1114306.2358955 3467999.27745247 1941007.4037071 3096251.18683196 2059307.45540153 1889928.13851531 3457443.84359535 5104313.07892005 1238010.46518217 2036092.24672558 1159321.74384267 1812220.09862895 1539767.34933783 1777396.32420082 2116096.26203039 969328.339230018 1333349.2796888 3194156.84065959 2751375.41092134 1503865.94037793 2313870.18096252 1209657.20626896 5848345.69583528 258608.462917533 1835657.63133609 2046167.36106289 1184389.59251536 161045.694294521 2087542.7930572 2088241.37871234 2324740.46490077 2226302.76696809 2235415.38236109 2198259.27012727 2034266.75762342 8 7.5 8.4 7.5 8 8 7.5 8.4 8.9 NA 8 7.5 8 7.5 7 8.6 7.5 7.5 8 8.6 8 8 7.5 8.9 NA 8 8.6 7.5 NA 7.5 8 7 8 8.6 8 8.6
213.13657/1.624 "(4E)-2-Amino-3-oxo-4-undecenoic acid" 213.13657 1.624 1665534.6547153 2121917.01186127 3558758.62456846 2615424.50703772 2242555.83937633 2447457.38549248 2601953.62919936 1804658.63747506 3375655.28987494 1585344.10507937 2189080.89371171 1855477.22927349 2417935.77556298 1533119.75665172 2471987.60361731 2018066.38234843 2327904.7526712 1372057.74141126 3081145.11430699 5372129.38281815 1203850.81065948 2815766.32181164 1706120.33025474 6150595.14137532 28300.156226876 3070541.03928332 2321427.14326904 2299547.26137742 14366.2834595173 2464322.60167315 2542420.27222583 2632431.87952738 1993883.02002334 2630986.83435932 2221708.06847772 2777247.06228331 8 7.5 8.4 7.5 6.4 6.4 7.5 7 6.2 7.5 7 8 8 7 7.5 6.4 7 7.5 7.5 7.8 4.2 7.5 7.5 8.4 NA 5.9 6.4 7 NA 8 7.5 7.5 7 7 7 7.5
