"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: mzVault Search"	"Annot. Source: ChemSpider Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# mzVault Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"mzCloud Best Sim. Match"	"mzVault Best Match"	"# Usable QC"	"RSD QC Areas [%]"	"RSD Corr. QC Areas [%]"	"MS2"	"Reference Ion"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 1.raw (F49)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 2.raw (F50)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 3.raw (F51)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 4.raw (F52)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 5.raw (F53)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 6.raw (F54)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 7.raw (F55)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 8.raw (F56)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 9.raw (F57)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 10.raw (F58)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 11.raw (F59)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 12.raw (F60)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 13.raw (F61)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 14.raw (F62)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 15.raw (F63)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 16.raw (F64)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 17.raw (F65)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 18.raw (F66)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 19.raw (F67)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 20.raw (F68)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 21.raw (F69)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 22.raw (F70)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 23.raw (F71)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 24.raw (F72)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 25.raw (F73)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 26.raw (F74)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 27.raw (F75)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 28.raw (F76)"	"Norm. Area: 230201_SG_Fredrik_HILIC_extractionblank_2.raw (F77)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_1.raw (F81)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_2.raw (F82)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_3.raw (F83)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_4.raw (F84)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_5.raw (F85)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_6.raw (F86)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 1.raw (F49)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 2.raw (F50)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 3.raw (F51)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 4.raw (F52)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 5.raw (F53)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 6.raw (F54)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 7.raw (F55)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 8.raw (F56)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 9.raw (F57)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 10.raw (F58)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 11.raw (F59)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 12.raw (F60)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 13.raw (F61)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 14.raw (F62)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 15.raw (F63)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 16.raw (F64)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 17.raw (F65)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 18.raw (F66)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 19.raw (F67)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 20.raw (F68)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 21.raw (F69)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 22.raw (F70)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 23.raw (F71)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 24.raw (F72)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 25.raw (F73)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 26.raw (F74)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 27.raw (F75)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 28.raw (F76)"	"Peak Rating: 230201_SG_Fredrik_HILIC_extractionblank_2.raw (F77)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_1.raw (F81)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_2.raw (F82)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_3.raw (F83)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_4.raw (F84)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_5.raw (F85)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_6.raw (F86)"
"4468"	"D"	"False"	"Suberic acid"	"C8 H14 O4"	"Full match"	"Invalid mass"	"No results"	"Full match"	"2.76"	"174.08969"	"173.08241"	"5.056"	"1060831.19338052"	"48"	"5"	"0"	""	""	"51.8"	""	"6"	"22"	"11"	"PreferredDDA"	"[M-H]-1"	"1073119.62252449"	"278336.868464243"	"225571.734790266"	"264305.81079461"	"252406.57074101"	"257895.535899845"	"1121859.96106848"	"322282.525364864"	"249203.003980977"	"267280.48469986"	"264154.108070774"	"1045689.7430364"	"250310.649079165"	"301556.435513327"	"818367.708311913"	"256954.73301783"	"269135.225460728"	"320264.862471467"	"750572.389169579"	"187654.343886097"	"758941.116835072"	"889808.954313217"	"775477.526090109"	"187062.310445314"	"293559.922110815"	"693168.155083768"	"622989.937825433"	"283797.707700746"	"178553.254728546"	"518420.620788708"	"419982.966913817"	"462994.581673084"	"402629.872625452"	"401099.280669275"	"503402.573296333"	"5.9"	""	""	""	""	""	"9.1"	""	""	"0.7"	""	"7.5"	""	""	"8.0"	""	""	"2.8"	"8.0"	""	"7.0"	"8.0"	"8.0"	""	"4.5"	"6.4"	"7.5"	""	""	"7.2"	"7.7"	"5.0"	"7.2"	"5.5"	"5.9"
"1726"	"D"	"False"	"Methyl 2-hydroxy-3,7,11,15-tetramethylhexadecanoate"	"C21 H42 O3"	"Full match"	"Invalid mass"	"No results"	"Full match"	"1.02"	"342.31375"	"341.30647"	"0.816"	"1059879.79064775"	"16"	"4"	"0"	""	""	"44.2"	""	"6"	"17"	"6"	"PreferredDDA"	"[M-H]-1"	"356854.35449262"	"822194.38850318"	"313747.455561521"	"367837.811654872"	"377054.97936807"	"388485.402875727"	"619855.275917107"	"898203.397046309"	"498438.148817758"	"465979.862818015"	"295084.610158607"	"473769.15437111"	"549800.172872725"	"601143.107460293"	"604447.815951062"	"421436.83524084"	"468152.039032689"	"969044.009138279"	"486910.293304007"	"401923.81558405"	"806251.501721106"	"506882.378244736"	"271938.187123263"	"458757.020697533"	"54202.0617538571"	"384643.66502072"	"402548.085786518"	"432099.724408507"	"5687.47126151446"	"518530.136637922"	"507682.356294266"	"499588.314733374"	"465553.43907153"	"463499.9117555"	"536220.421047333"	"8.3"	"8.0"	"7.7"	"9.3"	"9.3"	"7.7"	"8.6"	"9.7"	"8.8"	"7.7"	"7.7"	"9.3"	"8.0"	"8.0"	"8.0"	"9.3"	"7.7"	"8.0"	"9.7"	"7.7"	"8.0"	"8.0"	"7.7"	"8.0"	""	"7.7"	"8.8"	"9.1"	""	"9.3"	"7.7"	"7.7"	"8.8"	"9.7"	"8.0"
"1953"	"C"	"False"	"2-[(2S,4aR,8aS)-2-Hydroxy-4a-methyl-8-methylenedecahydro-2-naphthalenyl]acrylic acid"	"C15 H22 O3"	"Full match"	"Full match"	"No results"	"Partial match"	"1.87"	"250.15736"	"249.15008"	"0.802"	"1055058.92508271"	"100"	"6"	"0"	"48.5"	"7.4"	""	""	"6"	"15"	"10"	"PreferredDDA"	"[M-H]-1"	"189687.526836342"	"303326.688949643"	"212300.566097042"	"120848.348062522"	"447573.07631786"	"100453.805224338"	"237741.751631618"	"232426.621072179"	"400067.812205206"	"138318.723927416"	"140077.236706827"	"236338.045221156"	"1035160.43761934"	"305074.54680391"	"172371.374162186"	"148918.37874722"	"124658.052568161"	"180950.517228432"	"86818.2811817928"	"883085.008535165"	"428692.744755454"	"223144.679935197"	"114741.659747639"	"516444.005691314"	"865342.644001235"	"112156.174333865"	"167902.970887642"	"133505.435542549"	"18322.2639666128"	"235072.056550696"	"176412.812731772"	"197501.544622212"	"195124.305100188"	"208338.039376738"	"203726.446463443"	"5.8"	"7.7"	"7.4"	""	"7.7"	""	"6.1"	"7.7"	"7.2"	""	"5.2"	"6.6"	"8.0"	"7.2"	"8.5"	""	"7.4"	"8.5"	""	"8.0"	"7.7"	"6.1"	""	"8.6"	"9.1"	""	""	"5.8"	""	"5.2"	""	"7.9"	"5.2"	"5.5"	"8.8"
"4199"	"D"	"False"	"Hexahydrophthalamide"	"C8 H14 N2 O2"	"Full match"	"Invalid mass"	"No results"	"Full match"	"2.93"	"170.10603"	"169.09875"	"4.209"	"1049318.14037886"	"32"	"20"	"0"	""	""	"35.0"	""	"6"	"27"	"9"	"PreferredDDA"	"[M-H]-1"	"1099678.81691854"	"451803.863824282"	"446854.47686907"	"298006.597635808"	"197598.398312876"	"266035.178895927"	"830119.968556623"	"519122.678730457"	"79543.3965594224"	"648395.664166149"	"519086.004046779"	"1021652.55008978"	"167972.132440248"	"365731.880179335"	"875021.963014552"	"246629.230367501"	"273639.527904363"	"611663.372232846"	"421351.719925042"	"28351.4587652513"	"762375.873253473"	"778854.845064247"	"820652.487160095"	"47210.7729495822"	"3656.08275281528"	"530862.024876538"	"465579.293376114"	"283644.660398032"	"8764.16625662752"	"484526.12041451"	"470472.505532473"	"393228.071700008"	"402831.417785705"	"414409.346734282"	"477615.434672012"	"7.5"	"7.2"	"7.2"	"5.0"	""	"5.5"	"8.6"	"7.2"	"6.5"	"7.5"	"8.0"	"8.0"	"7.9"	"7.7"	"7.5"	"8.8"	"7.2"	"7.5"	"7.7"	""	"7.5"	"7.5"	"6.4"	""	""	"7.5"	"7.0"	"7.7"	""	"7.2"	"7.2"	"7.7"	"7.2"	"8.8"	"8.6"
"4053"	"D"	"False"	"Sulofenur"	"C16 H15 Cl N2 O3 S"	"No match"	"No results"	"No results"	"Full match"	"-0.47"	"350.04903"	"349.04175"	"4.272"	"1048712.71165528"	"4"	"0"	"0"	""	""	""	""	"6"	"4"	"4"	"PreferredDDA"	"[M-H]-1"	"1051587.64404278"	"632421.864445412"	"568491.888870471"	"539314.932011179"	"962721.420468651"	"527937.832597145"	"572138.145535967"	"613641.46825531"	"935078.311390779"	"500550.853503135"	"596084.111063461"	"612501.634361817"	"567558.004864987"	"591807.552270103"	"663141.990619658"	"676046.178994346"	"577203.930122423"	"504520.133553714"	"719235.612530658"	"498199.42449293"	"588412.662163744"	"576509.551737864"	"592417.322223017"	"580516.654644802"	"464356.680516318"	"574009.246391008"	"562303.191583073"	"603528.858671195"	"59040.0634355557"	"555355.733692786"	"635165.371496694"	"602714.852791305"	"609029.72781641"	"602973.379064473"	"588752.055798021"	"5.3"	"7.5"	"7.0"	"7.0"	"3.7"	"7.5"	"7.5"	"7.5"	"6.4"	"6.1"	"6.4"	"7.0"	"5.3"	"7.5"	"7.5"	"7.5"	"7.5"	""	""	"6.6"	"7.5"	"6.4"	"7.5"	"7.5"	"7.2"	"7.5"	"7.5"	"7.5"	""	"5.9"	"5.3"	"7.0"	"7.5"	"4.8"	"4.2"
"2491"	"D"	"False"	"2-Bromo-4-fluorophenyl 2-furoate"	"C11 H6 Br F O3"	"No match"	"Invalid mass"	"No results"	"Full match"	"1.82"	"283.94895"	"282.94168"	"6.119"	"1048125.80852671"	"1"	"1"	"0"	""	""	"42.8"	""	"6"	"17"	"8"	"PreferredDDA"	"[M-H]-1"	"152941.092437953"	"275677.485956977"	"200303.217909737"	"204181.614605633"	"138154.866999937"	"211529.992493177"	"128163.534174742"	"64264.2977717818"	"4661.62446736669"	"189692.458496916"	"115810.017120335"	"145055.739326124"	"209408.843585119"	"117856.887679254"	"108359.25565982"	"62701.3378886072"	"90332.1364932256"	"181158.062981686"	"96443.9875450682"	"141466.225657553"	"124391.394484431"	"110433.203906246"	"119731.102376526"	"124580.71957963"	"1286433.80204718"	"94585.5858171181"	"71088.4949781477"	"230304.56743456"	"2499.94603694468"	"250016.371698118"	"240939.495813434"	"221031.815250793"	"220066.768215454"	"268384.153145263"	"231576.219649794"	""	"9.3"	"7.7"	"9.3"	""	"9.3"	""	""	""	"7.4"	"7.9"	"7.4"	"8.5"	""	"9.0"	""	""	"8.5"	""	"6.3"	""	""	""	""	"8.0"	""	""	"8.5"	""	"7.7"	"7.7"	"7.7"	"7.4"	"8.8"	"7.4"
"3449"	"C"	"False"	"D-(+)-Xylose"	"C5 H10 O5"	"No results"	"Invalid mass"	"No results"	"No match"	"3.20"	"150.05330"	"149.04603"	"6.004"	"1045127.64784833"	"32"	"9"	"0"	"47.3"	"7.4"	"21.9"	""	"6"	"17"	"11"	"PreferredDDA"	"[M-H]-1"	"1166429.01571367"	"277166.304929735"	"639925.847948996"	"302585.998032127"	"291799.802341985"	"212023.203492585"	"990253.993028861"	"649614.783830512"	"465863.601280828"	"612944.47661751"	"228380.345632465"	"651749.620392129"	"362802.716755937"	"335652.944675638"	"791192.905153262"	"347591.698078635"	"444967.775398581"	"533359.529773976"	"951928.830437799"	"305429.677639018"	"726039.31520312"	"716692.626547005"	"768873.226220392"	"298094.049612879"	"652086.354216933"	"844785.145191122"	"617428.464817525"	"453775.4135454"	"28803.0907837135"	"730423.179188372"	"678261.839206582"	"654285.096092241"	"622644.678054551"	"564049.689199186"	"767254.600206956"	"8.6"	""	"8.0"	""	""	""	"7.5"	"8.0"	"4.5"	"8.6"	""	"7.5"	"7.7"	""	"8.0"	"6.6"	"7.2"	"7.5"	"8.0"	"5.0"	"8.0"	"8.0"	"8.0"	"4.5"	"7.0"	"8.0"	"8.0"	"8.0"	""	"7.0"	"7.5"	"7.5"	"8.0"	"7.5"	"8.0"
"1844"	"D"	"False"	"3,3'-Bi-1,2,5-oxadiazole-4,4'-diylbis(4-morpholinylmethanone)"	"C14 H16 N6 O6"	"Not the top hit"	"No results"	"No results"	"Full match"	"-2.01"	"364.11240"	"363.10513"	"0.483"	"1042735.83206947"	"1"	"0"	"0"	""	""	""	""	"6"	"14"	"6"	"NoMSn"	"[M-H]-1"	"228887.14231597"	"90135.6749497596"	"256229.414807769"	"264957.237850167"	"403572.125462301"	"282896.528967547"	"143458.859820073"	"387902.245179775"	"191617.650882782"	"105292.305846034"	"54550.3976445597"	"145416.921761379"	"961667.875743844"	"112835.00255448"	"168933.474245985"	"59729.7422942455"	"46432.6944493919"	"78182.4245661032"	"185424.903466978"	"674373.993681466"	"132333.318962956"	"435918.196019168"	"273219.205174571"	"254441.78209828"	"1229775.46561294"	"200490.634473099"	"242204.32750534"	"232972.710565249"	"2947.7424653082"	"179402.541243791"	"179551.393548785"	"198478.256936248"	"201279.707070475"	"173650.885686908"	"182417.834184401"	""	"7.9"	""	""	""	""	"7.9"	""	""	""	"7.6"	""	""	""	""	""	""	""	""	"9.1"	""	""	""	""	"9.1"	""	""	""	""	"7.9"	""	""	""	""	""
"2985"	""	"False"	""	"C3 H4 N5 P3 S"	"Full match"	"No results"	"No results"	"No results"	"0.76"	"234.94020"	"233.93293"	"1.233"	"1042013.36814273"	"0"	"0"	"0"	""	""	""	""	"6"	"26"	"10"	"NoMSn"	"[M-H]-1"	"994196.823670603"	"612178.171987616"	"619954.372082413"	"796839.810520796"	"831002.079332128"	"686096.988163059"	"516166.59516533"	"682010.202270434"	"946687.220943107"	"538602.732814221"	"381606.692606655"	"483694.548205239"	"695944.663256805"	"689197.634785227"	"685007.412003895"	"350504.471574282"	"623731.359366454"	"457909.498418675"	"409262.765747659"	"884862.251948154"	"476563.214479527"	"637468.390135156"	"356218.227627346"	"738956.415014546"	"141031.472428977"	"542918.861715729"	"353551.034454031"	"394403.704205709"	"8137.23446970245"	"751406.953852051"	"714495.055397493"	"617323.473278762"	"614172.061539592"	"608491.620463061"	"754055.082873479"	"8.6"	"8.3"	"8.6"	"8.6"	"8.6"	"8.6"	"8.3"	"8.6"	"8.0"	"8.6"	"8.3"	"8.3"	"8.6"	"8.6"	"8.6"	"8.3"	"8.6"	"8.6"	"8.3"	"8.0"	"8.6"	"8.6"	"8.3"	"8.0"	"7.9"	"8.6"	"8.3"	"8.6"	""	"8.6"	"8.6"	"8.6"	"8.6"	"8.6"	"8.0"
"3985"	"D"	"False"	"Ethyl [(isopropylcarbamothioyl)sulfanyl]acetate"	"C8 H15 N O2 S2"	"No match"	"No results"	"No results"	"Full match"	"-1.60"	"221.05407"	"220.04679"	"7.173"	"1041909.36542512"	"1"	"0"	"0"	""	""	""	""	"6"	"9"	"8"	"NoMSn"	"[M-H]-1"	"173518.705941109"	"200425.348568502"	"416053.844664509"	"365917.195286941"	"321184.846612565"	"293110.081016337"	"240178.506620036"	"205136.228178641"	"612571.626030334"	"125310.080389354"	"213977.062038062"	"163773.263673253"	"296736.51730952"	"148536.973438753"	"262378.627749431"	"137484.743788045"	"200450.573130791"	"159736.059213967"	"444169.487102215"	"815108.194794066"	"175209.299216641"	"493470.85020092"	"110562.272396967"	"999927.523983779"	"7700.81325876326"	"259417.429067075"	"267763.196658694"	"148248.304383381"	"6186.12291083447"	"247944.464116591"	"276107.858595338"	"233527.51224011"	"242589.762250034"	"231934.640917197"	"272392.631481576"	""	""	"8.3"	"7.2"	""	""	""	""	"5.3"	""	""	""	"7.7"	""	"8.3"	""	""	"7.9"	"4.5"	"7.0"	""	"5.0"	""	"5.3"	""	""	""	""	""	""	""	"8.3"	"8.3"	"8.3"	""
"3334"	""	"False"	""	"C7 H14 O9 P2"	"Full match"	"No results"	"No results"	"No results"	"-0.68"	"304.01110"	"303.00382"	"6.825"	"1039198.65445245"	"0"	"0"	"0"	""	""	""	""	"6"	"12"	"2"	"NoMSn"	"[M-H]-1"	"818499.251346832"	"839919.650532035"	"962317.188993078"	"937443.950936395"	"907654.605220056"	"886765.864928641"	"878653.830352856"	"714551.620098345"	"975288.010788718"	"663558.582726126"	"814371.398168502"	"761460.449302558"	"879159.957721537"	"834998.844252269"	"850675.701634251"	"853273.689387412"	"767972.631383196"	"730778.616250092"	"906465.121956832"	"1066584.14915125"	"853759.19203183"	"874990.993920443"	"726559.869935059"	"1059948.01832286"	"1148635.11020147"	"946572.92063485"	"1001795.6228311"	"794568.74939953"	"5808.22119979282"	"893924.920132305"	"891261.28516163"	"865995.711549802"	"853117.607771455"	"868663.591166324"	"911501.783479963"	"8.0"	"8.0"	""	"8.0"	"8.0"	"9.7"	"9.1"	"7.5"	"7.0"	"7.5"	"6.4"	"6.4"	"8.6"	"8.0"	"8.0"	"8.0"	"8.6"	"6.4"	"6.4"	""	"8.0"	""	"8.0"	""	""	""	"8.0"	"8.0"	""	"9.1"	"8.0"	""	"8.0"	"8.0"	""
"2354"	""	"False"	""	"C6 H7 N O5 S"	"Full match"	"No results"	"No results"	"No results"	"2.40"	"205.00499"	"203.99771"	"6.714"	"1038830.72454731"	"0"	"0"	"0"	""	""	""	""	"6"	"8"	"6"	"PreferredDDA"	"[M-H]-1"	"383750.158364295"	"488435.812827624"	"963985.441477772"	"465190.890940004"	"561857.377395343"	"385391.646982268"	"582337.063523487"	"440375.054507113"	"1031345.40446017"	"371100.749068318"	"449872.903127982"	"288762.045411737"	"374131.895765823"	"427999.229049637"	"416909.618283923"	"405793.899354258"	"596439.69272791"	"349154.616916639"	"763268.836233474"	"832072.587383494"	"293692.329537498"	"640882.553249953"	"202356.659130909"	"861927.957525335"	"11277.5497150802"	"495771.348260551"	"596919.286258977"	"321539.882797821"	"4285.68421755563"	"523589.298045187"	"533207.469373813"	"503882.270590023"	"494872.496230194"	"472243.346205932"	"561888.198011657"	"8.8"	"7.7"	"9.7"	"8.3"	"9.1"	"7.2"	"8.0"	"7.7"	"9.1"	"9.3"	"8.8"	"8.8"	"8.3"	"8.8"	"7.7"	"8.8"	"8.0"	"8.8"	"8.0"	"9.1"	"9.3"	"9.7"	""	"9.1"	""	"8.3"	"7.5"	"7.7"	""	"9.1"	"9.7"	"8.8"	"8.8"	"9.3"	"8.0"
"2507"	"D"	"False"	"pyrrolidine dithiocarbamate"	"C5 H9 N S2"	"No results"	"Invalid mass"	"No results"	"Full match"	"-0.71"	"147.01754"	"146.01026"	"7.158"	"1038553.2398485"	"2"	"14"	"0"	""	""	"47.5"	""	"5"	"6"	"3"	"PreferredDDA"	"[M-H]-1"	"346010.779606921"	"349477.554713832"	"605343.147346846"	"542601.219858817"	"574038.438892015"	"522489.794639121"	"582223.745411649"	"405755.058115204"	"1046048.02197102"	"261273.474586993"	"370557.941602489"	"248488.370739681"	"454582.15451563"	"372485.798116035"	"90372.2024948232"	"336511.8611837"	"481654.398001952"	"318096.674410287"	"516071.782931955"	"841010.277431078"	"69858.2323286191"	"533733.70845918"	"183485.631022395"	"843980.956215702"	"661376.554730656"	"425706.924126124"	"473918.708989019"	"248614.066884271"	"6367.23094480705"	"526753.018658944"	"533934.507465462"	"497503.603145148"	"530316.18462593"	"467656.900332386"	"526041.317442897"	""	""	""	"7.5"	""	"5.9"	"5.9"	""	"8.6"	""	""	""	"8.8"	"5.5"	"1.6"	""	"8.3"	""	"6.1"	""	"0.5"	"5.5"	""	""	"8.6"	"7.2"	""	""	""	""	""	""	"7.5"	""	""
"2821"	"D"	"False"	"2,2'-Thiodiethanethiol"	"C4 H10 S3"	"No results"	"Invalid mass"	"No results"	"Full match"	"-1.89"	"153.99417"	"152.98689"	"6.918"	"1037557.49690208"	"9"	"14"	"0"	""	""	"23.0"	""	"6"	"10"	"9"	"PreferredDDA"	"[M-H]-1"	"464576.398358095"	"381882.878765317"	"957654.987214998"	"452926.76811683"	"551061.240021362"	"468869.974502432"	"587936.178025604"	"434437.869044067"	"1039518.87035479"	"306243.472270779"	"367117.773188689"	"365544.507086245"	"542933.805675702"	"391776.691836016"	"454690.275245352"	"364500.879678679"	"391520.216721974"	"278784.721724667"	"547102.737256133"	"818267.515947311"	"339488.472930428"	"520055.626455444"	"213531.201255627"	"996391.129806469"	"688995.607860335"	"478614.704242616"	"626329.742039216"	"382722.350403392"	"202602.094019447"	"524214.724334963"	"560349.482778162"	"555293.733938986"	"497343.021389619"	"633634.434914363"	"499468.520426375"	"7.7"	"6.6"	"8.0"	"8.3"	"8.6"	"5.5"	"8.6"	"7.7"	"7.5"	""	"6.1"	"6.6"	"7.0"	"7.2"	"8.3"	"7.2"	"7.2"	"8.3"	"7.5"	"9.1"	"8.3"	"7.5"	"6.8"	"8.6"	"8.6"	"6.6"	"7.5"	"7.2"	""	"7.5"	"6.4"	"8.6"	"8.3"	"7.5"	"7.2"
"2018"	"D"	"False"	"Butyl tosylate"	"C11 H16 O3 S"	"Full match"	"No results"	"No results"	"Full match"	"2.25"	"228.08253"	"227.07525"	"0.549"	"1035372.38255907"	"9"	"0"	"0"	""	""	""	""	"6"	"4"	"3"	"NoMSn"	"[M-H]-1"	"322235.235553038"	"526782.452065297"	"397740.506226628"	"503419.48521235"	"452280.484210345"	"440738.839447456"	"857352.806598637"	"950269.119685056"	"1038862.03657766"	"707818.565025191"	"792822.103953123"	"616317.148937992"	"379325.105396757"	"756703.563083465"	"461056.934826719"	"264443.274092157"	"582278.385874709"	"794206.589681396"	"825715.610625466"	"404763.969267458"	"535704.435861862"	"438464.715728156"	"321345.187687923"	"19142.1572130934"	"294598.706789175"	"609857.197209785"	"679426.093036444"	"487256.20498814"	"16041.4643945093"	"451192.284675462"	"446665.147824234"	"456180.575405458"	"430284.019544015"	"432821.182656639"	"462655.788351026"	""	""	""	"7.2"	""	"8.8"	"9.1"	"9.7"	"8.0"	"8.0"	"8.0"	""	"8.8"	"9.1"	"8.8"	""	"9.1"	"9.1"	"9.1"	""	""	""	"8.8"	""	""	""	""	""	""	""	"8.8"	""	"8.8"	"8.3"	""
"2504"	"D"	"False"	"4-{[(E)-(3-Chloro-6-oxo-2,4-cyclohexadien-1-ylidene)methyl]amino}-1,2-oxazolidin-3-one"	"C10 H9 Cl N2 O3"	"No match"	"No results"	"No results"	"Full match"	"2.69"	"240.03082"	"239.02354"	"7.816"	"1034792.15377287"	"1"	"0"	"0"	""	""	""	""	"6"	"8"	"6"	"PreferredDDA"	"[M-H]-1"	"487147.183080447"	"502325.364555867"	"763700.481256709"	"510844.04686463"	"692116.792281024"	"479074.383946499"	"608762.687796242"	"538762.715993233"	"972010.510308787"	"470297.908328978"	"512522.966756795"	"522379.710972135"	"517540.808050793"	"437475.501769569"	"512921.211645098"	"438382.94775331"	"599487.675985978"	"443840.543572979"	"616572.539790553"	"993437.709101078"	"533148.084824921"	"662988.722184465"	"297206.820606196"	"791770.827785825"	"132009.867786708"	"572874.789045524"	"585440.306235629"	"483343.973167573"	"25223.9845732274"	"584930.000371426"	"552853.205175499"	"581043.975352256"	"557231.225322556"	"508560.039866714"	"607261.69397738"	""	"7.2"	""	""	"8.6"	"7.2"	"7.5"	"8.6"	"8.6"	""	"6.1"	"8.0"	"8.6"	"7.7"	"8.6"	""	"9.1"	"7.2"	"7.0"	"9.1"	"7.5"	"7.0"	"7.2"	"8.0"	""	"7.5"	"8.0"	"8.0"	""	""	"7.5"	"7.5"	"8.6"	"8.0"	"7.5"
